credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,purpose_all_other,purpose_debt_consolidation,purpose_educational,purpose_credit_card,purpose_major_purchase,purpose_home_improvement,purpose_small_business
1,0.0788,469.21,11.9184,4.05,772,4710.00,8213,15.10,0,0,0,0,0,0,0,0,0,1,0
1,0.1459,413.58,10.8780,16.53,687,1201.04,9114,54.60,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,785.65,11.4295,15.69,742,4845.00,14065,38.90,1,0,0,0,0,0,0,0,1,0,0
1,0.0788,31.29,11.1844,17.15,717,3690.00,23572,66.60,1,0,0,0,1,0,0,0,0,0,0
1,0.0788,375.37,10.5966,14.79,762,2611.00,1357,7.10,0,0,0,0,0,0,1,0,0,0,0
1,0.1385,518.38,11.7361,0.00,692,2250.00,0,0.00,0,0,0,1,0,0,0,0,1,0,0
1,0.1385,54.57,11.0349,20.15,682,2580.00,21370,95.40,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,822.78,11.7361,12.74,732,6690.04,26510,65.80,0,0,0,0,0,1,0,0,0,0,0
1,0.0714,77.35,11.1419,0.20,762,7260.00,2153,23.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1062,814.00,11.2645,12.32,757,6450.04,24413,44.70,0,0,0,0,0,0,0,1,0,0,0
1,0.1533,452.77,10.9508,22.76,677,7005.00,24648,90.00,2,0,0,0,0,1,0,0,0,0,0
1,0.1385,682.08,12.1063,9.18,692,5886.00,12970,74.50,2,0,0,0,0,1,0,0,0,0,0
1,0.1025,485.78,10.5187,3.66,742,2730.04,3508,21.10,2,0,0,0,1,0,0,0,0,0,0
1,0.0788,218.97,10.9151,21.84,722,5520.00,23302,67.60,2,0,0,0,0,0,0,0,1,0,0
1,0.1099,491.03,12.2784,0.41,752,4600.04,2583,15.90,0,0,0,0,0,0,0,0,0,1,0
1,0.1136,41.97,10.7144,18.83,692,5190.00,9961,85.90,1,0,0,0,0,0,0,1,0,0,0
1,0.1099,621.97,10.8198,24.53,727,2430.04,20371,65.40,0,0,0,0,0,0,0,1,0,0,0
1,0.1533,522.43,11.3504,22.63,682,3660.00,21180,96.70,2,0,0,1,1,0,0,0,0,0,0
1,0.0751,130.66,10.5966,15.57,742,2340.04,1801,62.10,2,0,0,0,0,0,0,0,1,0,0
1,0.1496,242.53,10.0432,17.06,672,1422.00,9707,46.20,3,0,0,0,0,1,0,0,0,0,0
1,0.1273,402.80,11.4076,22.75,697,5010.04,42632,45.90,3,0,0,0,0,1,0,0,0,0,0
1,0.0714,111.39,10.8396,22.38,747,10350.04,24809,62.50,3,0,0,0,1,0,0,0,0,0,0
1,0.1025,323.85,10.1811,15.45,722,2610.00,2429,81.00,3,0,0,0,1,0,0,0,0,0,0
1,0.1025,129.54,11.1913,22.23,712,4830.00,33317,44.60,0,0,0,0,0,0,0,0,0,1,0
1,0.1099,549.95,10.4579,20.13,722,2220.00,10887,57.30,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,438.69,11.0666,18.68,707,1800.00,15362,49.90,3,0,0,0,0,1,0,0,0,0,0
1,0.1136,65.83,10.9508,15.26,687,4740.00,23068,84.80,1,0,0,0,0,1,0,0,0,0,0
1,0.1099,180.05,10.7971,19.79,697,3060.04,6035,23.90,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,506.18,11.3737,11.24,692,7800.04,17354,38.20,1,0,0,0,0,1,0,0,0,0,0
1,0.1273,268.53,12.9480,2.01,702,3660.00,10572,56.20,1,0,0,0,0,1,0,0,0,0,0
1,0.1099,327.36,11.1563,6.69,712,6030.04,12529,67.70,0,0,0,0,0,1,0,0,0,0,0
1,0.2090,771.28,11.1419,24.52,662,3660.00,16491,99.90,1,1,0,1,0,1,0,0,0,0,0
1,0.1062,260.48,10.9688,7.42,762,2280.00,970,5.90,1,0,0,0,0,0,0,0,1,0,0
1,0.1136,789.87,11.5029,19.79,732,4650.04,21459,52.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1422,685.69,12.2830,12.04,692,6180.00,42465,63.10,0,0,0,0,0,1,0,0,0,0,0
1,0.1459,327.42,9.9942,11.41,692,5239.04,144,28.80,1,0,0,0,0,0,0,0,1,0,0
1,0.1422,368.56,10.1266,11.38,677,1470.00,7634,50.90,0,0,0,0,0,0,0,0,1,0,0
1,0.0714,111.39,11.0349,16.51,732,4290.04,22646,65.30,1,0,0,0,0,0,0,0,1,0,0
1,0.0988,128.85,9.4727,17.54,732,2010.04,4853,68.40,3,0,0,0,0,0,0,0,1,0,0
1,0.1607,879.85,11.7753,19.62,697,8910.04,61165,91.30,0,0,0,0,0,0,0,1,0,0,0
1,0.1496,346.47,10.6213,16.42,687,6701.04,16591,15.30,0,1,0,0,0,1,0,0,0,0,0
1,0.1348,720.89,10.7021,17.68,702,4860.04,19484,46.50,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,485.78,11.5991,15.34,747,4110.00,10705,24.60,2,0,0,0,0,1,0,0,0,0,0
1,0.0788,168.92,10.8967,21.27,727,5160.00,19843,59.90,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,491.03,10.5453,11.24,717,3870.04,11023,68.90,2,0,0,0,0,1,0,0,0,0,0
1,0.1385,306.94,10.6690,24.00,697,2340.04,9170,90.80,1,0,0,0,0,1,0,0,0,0,0
1,0.1311,404.94,10.4631,13.71,692,5910.00,8896,54.60,2,0,0,0,1,0,0,0,0,0,0
1,0.1570,112.04,10.7790,6.25,682,1246.04,1730,41.20,0,1,0,0,0,0,1,0,0,0,0
1,0.0788,156.41,11.4616,10.77,732,5880.00,10949,29.00,0,0,0,0,1,0,0,0,0,0,0
1,0.1496,519.70,11.4721,12.85,677,6513.04,20027,44.40,1,1,0,0,0,1,0,0,0,0,0
1,0.1311,67.49,10.1266,6.19,717,4140.04,0,0.00,0,0,0,0,1,0,0,0,0,0,0
1,0.1348,203.55,10.4913,14.77,682,2280.00,2662,30.60,1,0,0,0,0,1,0,0,0,0,0
1,0.1136,184.31,10.7144,20.11,712,2340.04,14949,87.90,0,0,0,0,0,0,0,1,0,0,0
1,0.1607,563.11,11.0974,22.98,697,4620.04,35229,95.30,0,0,0,0,0,1,0,0,0,0,0
1,0.1533,278.63,10.4913,8.47,662,2389.04,5618,65.30,2,0,0,0,1,0,0,0,0,0,0
1,0.1719,142.99,10.5241,9.35,667,4680.04,4598,57.50,0,0,0,1,0,0,0,0,0,1,0
1,0.1099,392.83,11.2709,14.14,732,3198.04,0,0.00,1,0,0,0,0,0,0,1,0,0,0
1,0.1496,242.53,10.5866,9.18,682,2520.00,0,0.00,1,1,0,0,0,0,0,0,1,0,0
1,0.0751,93.33,10.0858,5.55,727,2040.04,4296,20.40,0,0,0,1,1,0,0,0,0,0,0
1,0.1099,327.36,11.1563,17.04,707,2280.00,2578,25.30,2,0,0,0,0,0,0,0,0,1,0
1,0.1570,849.02,11.5425,16.90,687,7620.00,66520,91.10,0,0,0,0,0,0,0,1,0,0,0
1,0.1025,38.87,11.2368,13.36,702,4835.00,6101,68.60,1,0,0,0,0,1,0,0,0,0,0
1,0.1273,268.53,10.1346,15.43,687,2928.00,1359,52.30,0,0,0,0,0,1,0,0,0,0,0
1,0.1533,870.71,11.1844,18.05,702,9540.00,35998,87.40,0,0,0,1,0,0,0,0,0,0,1
1,0.1496,346.47,10.4631,18.65,677,3870.04,22680,76.90,1,0,0,0,0,1,0,0,0,0,0
1,0.1348,33.93,11.3851,10.34,677,3810.04,30435,93.60,1,0,0,0,0,0,0,0,1,0,0
1,0.1533,844.59,11.4927,19.00,687,5340.04,14206,55.90,2,1,0,0,0,1,0,0,0,0,0
1,0.1570,350.11,10.3222,21.00,672,1740.04,6760,85.60,0,0,0,0,0,1,0,0,0,0,0
1,0.0788,281.53,12.2061,4.18,737,6360.04,5663,13.20,2,1,0,1,0,0,1,0,0,0,0
1,0.0751,217.77,9.6550,11.38,732,9840.00,5291,67.00,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,97.16,10.6454,0.44,712,4080.00,3752,42.20,0,0,0,0,0,0,0,0,1,0,0
1,0.1459,861.63,10.7790,3.95,717,2430.04,0,0.00,2,0,0,1,0,0,0,0,1,0,0
1,0.1570,350.11,10.5793,21.73,662,2550.00,12421,77.10,0,0,0,0,0,1,0,0,0,0,0
1,0.1136,658.23,11.8845,11.27,722,3570.04,35713,60.80,1,0,0,0,0,0,0,1,0,0,0
1,0.1311,404.94,11.0021,8.88,687,5970.04,8502,57.40,0,0,1,0,0,1,0,0,0,0,0
1,0.1311,371.20,11.2772,4.50,692,3271.00,1210,24.20,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,279.75,11.2252,4.46,697,3330.00,1954,26.90,0,1,0,0,0,1,0,0,0,0,0
1,0.1099,720.18,12.0257,7.26,757,5220.04,29740,57.20,0,0,0,0,0,0,0,1,0,0,0
1,0.1273,503.50,10.0858,10.90,722,1590.04,9156,34.30,1,0,0,1,1,0,0,0,0,0,0
1,0.2016,893.85,11.6952,2.35,667,6810.04,366,4.30,0,2,0,0,0,0,0,0,0,1,0
1,0.1136,822.78,11.8130,20.51,727,7596.04,43567,76.80,0,0,0,0,0,1,0,0,0,0,0
1,0.1496,242.53,10.5028,9.65,662,3540.04,12392,73.80,1,0,0,1,1,0,0,0,0,0,0
1,0.1025,770.76,11.6082,5.41,772,5460.00,4678,11.00,2,0,0,0,0,1,0,0,0,0,0
1,0.1719,214.48,10.8396,4.80,667,2700.04,6451,97.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1570,875.27,11.5079,9.68,717,5220.04,19466,99.30,0,0,0,0,0,1,0,0,0,0,0
1,0.0676,147.70,11.4825,13.40,787,5490.00,80723,27.10,0,0,0,0,1,0,0,0,0,0,0
1,0.1062,545.38,11.4783,10.20,727,4890.04,22627,47.70,2,0,0,0,0,0,0,0,0,1,0
1,0.1099,589.24,11.3141,22.82,717,3750.04,18940,72.20,0,1,0,0,1,0,0,0,0,0,0
1,0.1459,34.47,10.3482,6.15,682,1200.04,681,52.40,0,0,0,0,1,0,0,0,0,0,0
1,0.1533,870.71,11.2772,13.96,697,9721.04,26018,43.90,0,1,0,0,0,1,0,0,0,0,0
1,0.1496,259.85,11.4076,17.60,667,6990.00,16517,31.20,0,0,0,0,1,0,0,0,0,0,0
1,0.1645,176.89,9.6803,1.88,677,1140.00,981,65.40,0,0,0,0,0,1,0,0,0,0,0
1,0.1385,272.84,10.6454,10.83,677,4740.00,5485,76.20,1,0,0,1,0,0,0,0,0,0,1
1,0.1136,131.65,10.9187,16.13,687,6870.04,6874,48.10,0,1,0,0,1,0,0,0,0,0,0
1,0.1099,327.36,10.0858,16.15,712,2520.00,6940,49.70,2,0,0,0,0,0,0,1,0,0,0
1,0.1273,134.27,10.7790,11.68,722,4596.04,303,43.30,0,1,0,1,0,0,0,0,0,0,1
1,0.1496,415.76,10.4341,9.78,687,4710.00,9261,95.50,0,0,0,0,0,0,0,1,0,0,0
1,0.1682,53.35,10.3090,3.16,662,1440.00,2761,83.70,0,0,0,0,1,0,0,0,0,0,0
1,0.1348,542.79,10.8198,21.07,697,2130.04,11495,76.10,1,0,1,1,0,1,0,0,0,0,0
1,0.0788,344.09,10.9780,10.14,742,3375.00,16687,72.60,0,0,0,0,0,0,0,1,0,0,0
1,0.1422,102.86,11.7753,0.60,667,5940.00,3100,73.80,0,0,0,0,0,1,0,0,0,0,0
1,0.1496,779.55,10.8686,9.62,722,6210.00,12749,95.90,0,0,0,0,0,0,0,1,0,0,0
1,0.1025,161.93,11.0349,8.65,717,3630.00,1158,10.50,2,0,0,0,0,1,0,0,0,0,0
1,0.1025,259.08,10.5966,20.04,717,4872.04,12586,80.70,0,0,0,0,0,1,0,0,0,0,0
1,0.0988,322.11,11.5007,14.32,722,7425.04,31844,61.20,1,0,0,0,1,0,0,0,0,0,0
1,0.0714,247.52,11.0821,16.82,777,3750.00,9191,19.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1136,164.56,10.9682,23.96,687,4020.00,12598,75.00,1,0,0,1,1,0,0,0,0,0,0
1,0.1459,172.33,10.5966,22.86,692,5194.00,2305,92.20,1,0,1,0,0,1,0,0,0,0,0
1,0.1570,112.04,10.7688,2.32,672,1444.00,2340,38.40,0,0,0,0,1,0,0,0,0,0,0
1,0.1348,169.63,10.4913,11.90,707,11280.00,12487,81.10,0,0,1,0,0,1,0,0,0,0,0
1,0.1136,164.56,10.7144,6.51,687,4620.04,5971,67.90,1,0,1,0,0,1,0,0,0,0,0
1,0.1570,343.11,11.4076,4.93,667,1740.04,3221,27.30,1,0,0,0,0,0,0,0,0,1,0
1,0.1062,358.16,10.9455,10.48,782,5400.04,0,0.00,0,0,0,0,0,0,0,0,1,0,0
1,0.1025,161.93,11.6613,18.61,707,6510.04,44229,75.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1136,394.94,10.3090,17.00,707,2340.04,11134,28.90,3,0,0,1,0,1,0,0,0,0,0
1,0.1136,32.92,9.7642,0.00,717,7170.04,0,0.00,1,0,1,0,1,0,0,0,0,0,0
1,0.0788,156.41,10.6213,14.84,722,3390.04,1451,31.50,0,0,0,1,0,1,0,0,0,0,0
1,0.0788,312.81,10.8198,3.46,757,5160.00,4771,26.80,1,0,0,0,0,0,0,0,0,0,1
1,0.1607,879.85,12.2830,14.23,747,9150.00,59308,32.90,2,0,0,0,0,0,0,1,0,0,0
1,0.0988,386.53,11.4721,9.26,732,7290.00,10836,63.00,1,0,0,0,0,1,0,0,0,0,0
1,0.1793,238.38,11.7753,2.34,662,5880.00,7261,84.40,3,0,0,0,0,1,0,0,0,0,0
1,0.0714,154.70,11.5129,3.14,767,4205.04,3204,7.60,0,0,0,0,0,0,0,0,1,0,0
1,0.1062,156.29,9.5750,3.33,742,2520.00,1977,23.80,1,0,0,0,0,1,0,0,0,0,0
1,0.1311,674.90,10.9682,8.30,717,2730.04,18339,84.20,0,0,0,0,0,1,0,0,0,0,0
1,0.0751,186.66,11.2277,18.31,742,5911.00,26463,37.60,0,0,0,0,1,0,0,0,0,0,0
1,0.0676,103.08,10.8780,23.55,757,6330.04,18350,29.90,0,0,0,0,1,0,0,0,0,0,0
1,0.1062,651.20,11.4616,1.53,732,5040.04,3818,15.60,0,0,0,0,0,0,0,0,0,1,0
1,0.1348,407.09,10.8317,15.68,697,1590.04,3792,55.80,1,0,0,0,0,1,0,0,0,0,0
1,0.1099,621.97,11.1844,11.68,732,2760.04,12284,20.80,1,0,0,0,0,0,0,0,1,0,0
1,0.0788,112.61,10.7121,11.79,717,2820.04,1773,20.90,3,1,0,0,0,0,0,0,0,0,1
1,0.1682,248.94,9.8627,12.63,667,1560.00,5063,55.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,65.48,11.0413,23.42,692,6030.04,55809,89.30,1,0,0,0,0,0,0,0,0,0,1
1,0.0751,93.33,11.1563,11.49,747,3240.00,9574,36.00,4,0,0,0,1,0,0,0,0,0,0
1,0.1311,202.47,11.0021,2.82,687,3392.04,4361,58.90,2,2,0,0,0,0,0,0,1,0,0
1,0.1025,485.78,11.7361,14.96,737,8490.00,8443,43.70,0,0,0,1,0,1,0,0,0,0,0
1,0.1273,201.40,10.9508,7.73,687,4680.04,0,0.00,0,1,2,0,1,0,0,0,0,0,0
1,0.1607,879.85,11.8130,20.88,682,10620.00,13018,68.40,0,0,1,0,1,0,0,0,0,0,0
1,0.1459,121.49,10.4913,18.90,662,8370.00,6968,60.10,0,0,1,0,1,0,0,0,0,0,0
1,0.1099,114.58,10.9853,0.63,697,4890.04,11279,19.50,1,1,0,0,0,1,0,0,0,0,0
1,0.1311,168.73,10.2681,20.04,702,2070.04,438,17.50,0,0,0,0,1,0,0,0,0,0,0
1,0.1645,884.44,12.1007,13.96,687,9600.04,16960,90.70,1,0,1,1,0,1,0,0,0,0,0
1,0.1136,52.66,10.1266,0.96,702,3210.04,66,0.50,2,0,1,0,0,0,1,0,0,0,0
1,0.1830,907.60,12.3673,7.28,672,6570.00,28897,46.90,1,1,0,1,0,1,0,0,0,0,0
1,0.1273,134.27,10.5966,9.36,697,4921.04,4498,73.70,3,0,0,0,0,1,0,0,0,0,0
1,0.1422,428.56,10.4631,12.75,712,3450.04,6,1.50,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,155.55,10.3547,11.58,737,2071.04,2493,9.90,2,0,0,0,0,1,0,0,0,0,0
1,0.0788,375.37,10.7144,7.92,757,8640.04,8647,26.20,1,0,0,0,0,1,0,0,0,0,0
1,0.1099,818.38,11.3737,22.83,737,7350.00,42752,39.20,3,0,0,0,0,0,0,1,0,0,0
1,0.0788,65.69,9.9523,21.52,752,1688.04,564,7.60,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,264.43,11.0821,20.05,757,2910.00,4384,19.20,3,0,0,0,0,0,0,1,0,0,0
1,0.1422,411.41,11.2252,17.56,682,5581.00,17233,91.20,0,0,0,0,0,0,1,0,0,0,0
1,0.1062,488.40,11.3737,14.95,732,5430.00,33403,40.40,2,0,0,0,0,0,0,1,0,0,0
1,0.1311,242.97,10.2792,9.68,697,4290.04,6659,80.20,0,0,1,0,0,1,0,0,0,0,0
1,0.1459,449.77,11.8494,11.07,677,5700.04,4954,82.20,1,0,1,0,0,1,0,0,0,0,0
1,0.1496,103.94,10.5051,23.84,677,1410.00,2207,45.00,1,0,0,0,0,1,0,0,0,0,0
1,0.1533,626.91,11.1704,15.75,692,4080.00,24322,95.00,1,0,0,1,0,1,0,0,0,0,0
1,0.1025,323.85,11.1563,9.09,747,4170.04,2205,24.50,3,0,0,1,1,0,0,0,0,0,0
1,0.1570,280.09,10.8743,7.36,662,4770.00,10973,87.80,0,1,0,1,0,0,0,0,0,1,0
1,0.1136,493.67,10.7955,17.61,712,3330.00,28261,70.00,3,0,0,0,0,1,0,0,0,0,0
1,0.1385,511.56,11.8130,19.29,687,14671.00,24341,87.20,1,0,1,0,0,1,0,0,0,0,0
1,0.1062,789.58,11.6369,0.28,797,7020.00,633,1.10,0,0,0,0,1,0,0,0,0,0,0
1,0.0788,156.41,10.8056,16.89,727,5910.00,11665,51.60,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,62.22,10.5105,21.02,732,8643.04,9184,21.20,0,0,0,0,0,0,0,1,0,0,0
1,0.1273,184.62,10.6076,22.91,687,2642.00,13778,72.10,0,0,0,0,0,1,0,0,0,0,0
1,0.0751,311.10,10.9508,8.97,757,3780.04,13150,50.00,1,0,0,0,0,1,0,0,0,0,0
1,0.0788,375.37,10.3735,11.93,767,3600.00,13405,27.00,0,0,0,0,0,0,0,1,0,0,0
1,0.1062,105.82,10.7144,17.23,707,4290.04,10696,24.50,3,0,0,0,0,0,0,1,0,0,0
1,0.1099,245.52,10.7926,6.83,722,5253.04,14058,73.60,1,0,0,0,1,0,0,0,0,0,0
1,0.0676,193.85,11.6527,6.25,777,5160.00,12345,17.40,1,0,0,0,0,0,0,1,0,0,0
1,0.1136,526.58,10.7144,8.83,727,3457.04,12142,62.30,0,0,0,1,0,0,0,1,0,0,0
1,0.1025,582.93,11.0349,6.85,757,3842.04,8793,24.10,4,0,0,1,0,0,0,1,0,0,0
1,0.1025,466.35,11.2252,5.54,722,4472.00,10387,59.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,269.96,10.9151,6.37,687,3270.00,10039,69.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1062,130.24,10.8099,11.96,752,5856.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0
1,0.1311,269.96,10.7790,8.40,682,3750.00,9168,77.70,1,0,0,0,0,0,0,1,0,0,0
1,0.1025,518.16,13.3047,4.61,732,7440.04,12997,65.70,0,0,0,0,0,0,0,0,0,0,1
1,0.1273,167.84,10.9151,7.77,687,4230.04,10375,83.70,0,0,0,0,0,0,0,0,1,0,0
1,0.0788,375.37,10.5533,15.29,747,3780.04,15631,24.60,0,0,0,0,0,1,0,0,0,0,0
1,0.0714,145.42,11.6952,14.78,767,8580.04,73708,25.50,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,394.94,10.4223,16.82,712,1770.04,8169,64.80,0,0,0,0,0,1,0,0,0,0,0
1,0.0714,100.56,10.5713,22.65,742,2730.04,24455,52.90,2,0,0,1,0,1,0,0,0,0,0
1,0.1422,617.12,11.1419,17.57,682,3121.04,26364,57.80,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,160.29,11.3504,18.49,682,9300.04,10979,86.40,3,0,0,1,0,1,0,0,0,0,0
1,0.1496,346.47,11.0821,20.77,667,4020.00,9710,58.10,2,0,0,0,0,0,0,0,0,0,1
1,0.1136,822.78,11.4186,22.59,727,4650.04,44808,65.80,0,0,0,0,0,0,0,1,0,0,0
1,0.1025,453.39,11.0429,15.27,722,4500.04,6485,37.50,2,0,0,0,0,1,0,0,0,0,0
1,0.0751,202.22,10.6213,16.80,747,6750.04,6238,14.90,1,0,0,0,0,0,0,0,1,0,0
1,0.0714,241.33,10.4913,15.27,792,7650.00,4249,21.40,0,0,0,0,0,0,1,0,0,0,0
1,0.1533,870.71,12.6115,16.16,692,8220.04,89620,76.60,0,0,0,0,0,1,0,0,0,0,0
1,0.0988,483.16,11.5129,4.12,757,6750.04,8361,12.10,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,226.70,10.7364,23.77,717,5309.04,14685,89.80,0,0,0,0,0,1,0,0,0,0,0
1,0.0714,185.64,11.0103,13.43,762,3690.00,7537,23.10,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,410.65,10.8532,17.80,772,8340.04,6294,33.50,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,261.89,10.5305,14.36,702,3540.04,4836,62.80,0,0,0,0,0,0,0,0,0,0,1
1,0.1025,129.54,10.1659,1.85,757,4620.04,1495,49.80,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,249.64,10.6213,24.64,722,5940.00,10836,63.00,3,0,0,0,0,0,0,1,0,0,0
1,0.1136,822.78,12.1281,11.07,727,4446.00,5567,20.90,0,0,0,0,0,0,0,0,0,0,1
1,0.1025,97.16,10.7579,20.50,702,5130.00,8027,62.70,0,0,0,0,0,0,0,0,1,0,0
1,0.1459,193.01,9.5750,6.33,687,1530.00,1578,68.60,0,0,0,1,0,1,0,0,0,0,0
1,0.0988,450.95,10.8198,6.10,742,3360.00,7315,27.40,1,0,0,0,0,1,0,0,0,0,0
1,0.1311,728.89,12.2061,7.98,712,6330.04,34804,79.60,0,0,0,0,0,0,0,1,0,0,0
1,0.1348,169.63,11.0021,6.52,682,1680.04,14281,65.20,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,386.53,10.5966,5.16,757,4505.04,1117,2.60,3,0,0,0,0,0,1,0,0,0,0
1,0.0988,467.06,10.4913,24.40,742,3120.04,9752,55.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,371.20,11.5521,11.88,687,3630.00,9637,46.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,818.38,10.7996,17.88,737,7680.00,5947,14.00,1,0,0,0,0,0,0,0,0,0,1
1,0.1533,435.36,11.2252,0.64,677,3810.04,1161,23.70,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,647.70,11.0821,13.22,757,2700.04,4137,24.60,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,263.29,11.9871,5.27,707,7200.04,7351,94.20,1,0,0,0,1,0,0,0,0,0,0
1,0.1273,402.80,11.4721,2.51,697,3392.00,10051,41.00,1,0,0,0,0,1,0,0,0,0,0
1,0.1062,97.68,10.3859,0.37,807,11730.00,55,0.20,6,0,0,0,1,0,0,0,0,0,0
1,0.0788,337.83,10.8648,3.76,742,4980.04,2642,64.40,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,483.16,12.4292,4.95,757,4638.04,13020,25.40,1,0,0,0,0,1,0,0,0,0,0
1,0.1273,251.75,10.7144,17.28,692,2400.04,6292,71.50,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,163.68,11.1368,12.27,722,2160.00,5502,36.70,1,0,0,0,0,0,0,0,1,0,0
1,0.0751,373.32,11.0974,4.33,782,12360.00,6449,12.50,2,0,0,0,0,1,0,0,0,0,0
1,0.1136,691.14,11.2898,23.10,722,5310.04,34377,58.50,0,0,0,0,0,0,0,1,0,0,0
1,0.1136,279.75,10.6919,17.13,697,2280.00,12430,46.60,1,0,0,0,1,0,0,0,0,0,0
1,0.1496,242.53,10.8396,8.59,672,1650.04,6907,92.10,0,2,0,1,0,0,0,0,1,0,0
1,0.1311,80.99,10.0858,18.20,697,3630.00,1060,42.40,3,0,0,0,0,1,0,0,0,0,0
1,0.1273,738.46,10.5187,12.16,722,4740.00,13871,70.10,0,0,0,0,0,1,0,0,0,0,0
1,0.1273,503.50,11.4616,21.68,702,4560.04,44135,54.20,0,0,0,0,0,1,0,0,0,0,0
1,0.1422,342.85,10.7144,12.48,682,7050.04,4719,77.40,1,0,0,0,0,1,0,0,0,0,0
1,0.0988,289.90,10.6213,10.60,732,7740.00,11250,17.90,2,1,0,0,1,0,0,0,0,0,0
1,0.1273,167.84,10.7579,2.04,687,3930.04,1319,44.00,1,1,0,0,0,1,0,0,0,0,0
1,0.1099,327.36,11.4721,16.10,712,4320.04,2595,32.00,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,202.47,9.8627,2.63,692,1590.04,1586,61.00,1,0,0,0,1,0,0,0,0,0,0
1,0.1273,805.59,12.0725,10.65,717,3840.04,31973,74.40,0,0,0,0,0,1,0,0,0,0,0
1,0.1496,866.16,11.4186,3.98,707,4021.00,12797,30.20,3,0,0,0,1,0,0,0,0,0,0
1,0.1136,822.78,11.6952,3.60,727,9150.00,9466,27.40,1,0,0,0,0,0,0,0,0,0,1
1,0.1025,421.01,10.8198,13.66,752,5490.00,25444,42.40,1,0,0,0,0,0,0,1,0,0,0
1,0.1099,491.03,10.5923,15.97,722,4440.00,15142,62.60,0,0,0,0,0,1,0,0,0,0,0
1,0.1136,493.67,11.4941,24.24,707,8824.00,29618,78.10,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,311.10,10.3090,5.40,752,2610.00,5270,24.30,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,658.23,12.0317,5.39,712,5555.00,20894,51.50,0,0,1,0,1,0,0,0,0,0,0
1,0.1273,302.10,10.1659,17.12,692,6962.00,14152,71.70,0,0,0,1,0,1,0,0,0,0,0
1,0.1273,813.99,11.1328,21.13,717,4260.04,32628,61.80,2,0,0,0,0,0,1,0,0,0,0
1,0.1099,555.68,11.0021,17.52,727,3900.04,21070,32.40,0,0,0,0,0,1,0,0,0,0,0
1,0.1273,537.06,11.2772,24.67,712,4380.00,46373,76.80,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,323.85,10.4631,11.59,717,3691.00,778,43.20,1,0,0,0,0,1,0,0,0,0,0
1,0.0988,450.95,10.5187,20.04,737,3871.04,15460,60.60,0,0,0,0,0,0,0,1,0,0,0
1,0.0788,469.21,11.8222,8.75,782,9240.04,16224,38.30,1,0,0,0,0,1,0,0,0,0,0
1,0.0788,406.65,11.1619,19.72,762,4113.00,9368,30.20,3,0,0,0,0,1,0,0,0,0,0
1,0.1533,557.26,11.4616,15.92,672,2910.00,17830,78.90,0,0,0,0,0,1,0,0,0,0,0
1,0.1273,335.67,11.2645,16.15,697,2400.04,3466,25.10,3,0,0,0,0,1,0,0,0,0,0
1,0.1941,471.89,10.8590,11.15,672,5550.00,8340,24.20,2,0,0,0,0,1,0,0,0,0,0
1,0.0676,129.24,10.5966,19.83,777,11370.00,12308,22.80,0,0,0,0,0,1,0,0,0,0,0
